City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
379,Amparafaravola,MG,2022-12-21 04:20:13,-17.5833,48.2167,73.06,78,100,2.77
380,Umm Lajj,SA,2022-12-21 04:17:18,25.0213,37.2685,72.1,53,6,8.32
381,Harper,LR,2022-12-21 04:20:13,4.375,-7.7169,77.18,84,92,3.38
382,Nanga Eboko,CM,2022-12-21 04:20:14,4.6833,12.3667,66.69,97,82,0.4
383,Kyshtovka,RU,2022-12-21 04:20:14,56.555,76.6271,2.21,96,100,4.54
384,Hays,US,2022-12-21 04:20:15,30.0502,-98.0336,46.6,88,29,1.99
385,Huron,US,2022-12-21 04:20:15,41.1501,-82.5499,27.72,88,34,4.43
386,Toora-Khem,RU,2022-12-21 04:20:15,52.4675,96.11,10.71,89,96,2.08
387,Iwaki,JP,2022-12-21 04:20:15,37.05,140.8833,49.77,56,100,4.81
388,Nyrob,RU,2022-12-21 04:20:16,60.733,56.7202,-11.18,100,97,3.51
389,Eureka,US,2022-12-21 04:20:16,40.8021,-124.1637,52.41,95,99,3.76
390,Dawlatabad,AF,2022-12-21 04:20:16,36.4141,64.9053,41.54,66,81,3.51
391,Fare,PF,2022-12-21 04:20:17,-16.7,-151.0167,80.37,78,54,17.63
392,Uglegorsk,RU,2022-12-21 04:20:17,49.0833,142.0333,14.77,73,100,1.77
393,Wana,PK,2022-12-21 04:20:17,32.2989,69.5725,48.31,35,0,2.48
394,Santa Cruz,BO,2022-12-21 04:16:30,-17.8,-63.1667,76.46,83,4,4.61
395,Sun Valley,US,2022-12-21 04:20:18,39.5963,-119.776,38.48,76,75,5.75
396,Petrolina,BR,2022-12-21 04:16:01,-9.3986,-40.5008,69.85,88,0,2.3
397,Luderitz,NA,2022-12-21 04:20:18,-26.6481,15.1594,63.07,80,0,7.25
398,Quatre Cocos,MU,2022-12-21 04:20:19,-20.2078,57.7625,80.71,68,13,9.44
399,Moyale,KE,2022-12-21 04:20:19,3.5167,39.0584,67.05,39,100,6.76
400,Teguldet,RU,2022-12-21 04:20:19,57.3064,88.1667,19.63,93,100,10.04
401,Korampallam,IN,2022-12-21 04:20:20,8.7667,78.1,84.49,61,40,13.8
402,Pochutla,MX,2022-12-21 04:20:20,15.7432,-96.4661,74.82,75,7,3.13
403,Cockburn Town,TC,2022-12-21 04:20:20,21.4612,-71.1419,78.57,74,0,15.32
404,Tabou,CI,2022-12-21 04:20:21,4.423,-7.3528,77.0,85,89,4.34
405,Lumphat,KH,2022-12-21 04:20:21,13.4878,106.9816,85.96,46,100,3.6
406,Vanimo,PG,2022-12-21 04:20:21,-2.6741,141.3028,78.96,87,100,3.87
407,Kushima,JP,2022-12-21 04:20:22,31.4583,131.2333,58.26,85,100,11.21
408,Quelimane,MZ,2022-12-21 04:20:22,-17.8786,36.8883,74.17,91,100,4.03
409,Lebu,CL,2022-12-21 04:20:22,-37.6167,-73.65,56.61,95,11,6.71
410,Chara,RU,2022-12-21 04:20:23,56.9064,118.2631,-13.16,89,76,1.41
411,Kruisfontein,ZA,2022-12-21 04:20:23,-34.0033,24.7314,58.89,80,100,4.27
412,Fjellstrand,NO,2022-12-21 04:20:24,59.7981,10.6163,37.67,1,100,1.3
413,Tobias Barreto,BR,2022-12-21 04:20:24,-11.1839,-37.9983,70.45,95,18,5.61
414,Madhupur,IN,2022-12-21 04:20:24,24.25,86.65,69.98,34,20,6.6
415,Itarema,BR,2022-12-21 04:20:25,-2.9248,-39.9167,77.09,82,96,7.02
416,Pisco,PE,2022-12-21 04:21:25,-13.7,-76.2167,69.85,83,0,3.44
417,Havoysund,NO,2022-12-21 04:21:26,70.9963,24.6622,26.83,84,100,17.96
418,Rongcheng,CN,2022-12-21 04:21:26,30.634,117.8517,51.35,35,0,6.22
419,Guaduas,CO,2022-12-21 04:21:27,5.0669,-74.595,64.0,95,92,2.68
420,Hamada,JP,2022-12-21 04:21:27,34.8833,132.0833,41.72,90,100,7.99
421,Popondetta,PG,2022-12-21 04:21:28,-8.7537,148.2534,91.13,51,40,8.59
422,Deputatskiy,RU,2022-12-21 04:21:28,69.3,139.9,-8.81,99,99,2.24
423,Zhangye,CN,2022-12-21 04:21:29,38.9342,100.4517,30.99,39,0,1.05
424,Jalu,LY,2022-12-21 04:21:30,29.0331,21.5482,49.96,75,0,8.52
425,Sur,OM,2022-12-21 04:21:30,22.5667,59.5289,74.73,49,0,6.2
426,Wagga Wagga,AU,2022-12-21 04:21:31,-35.1167,147.3667,83.84,23,73,0.89
427,Talaya,RU,2022-12-21 04:21:31,61.3833,152.75,5.25,96,100,4.61
428,Ruidoso,US,2022-12-21 04:21:32,33.3317,-105.673,32.76,40,100,4.61
429,Durant,US,2022-12-21 04:21:32,33.994,-96.3708,35.58,85,8,8.63
430,Turbat,PK,2022-12-21 04:21:32,26.0023,63.044,63.25,25,0,18.77
431,Presidente Epitacio,BR,2022-12-21 04:21:05,-21.7633,-52.1156,72.68,71,4,9.1
432,Aripuana,BR,2022-12-21 04:21:33,-9.1667,-60.6333,72.12,99,100,1.9
433,Valparaiso,CL,2022-12-21 04:21:33,-33.0393,-71.6273,62.24,77,0,5.75
434,Morlaix,FR,2022-12-21 04:21:34,48.5833,-4.0,51.85,92,75,11.5
435,Garissa,KE,2022-12-21 04:21:34,-0.4536,39.6401,75.72,81,51,5.5
436,Banikoara,BJ,2022-12-21 04:21:34,11.2985,2.4386,66.7,22,81,4.79
437,Hobyo,SO,2022-12-21 04:21:35,5.3505,48.5268,79.18,77,35,20.54
438,Grand Gaube,MU,2022-12-21 04:21:35,-20.0064,57.6608,81.0,65,8,10.0
439,Shimoda,JP,2022-12-21 04:21:35,34.6667,138.95,50.36,58,62,9.57
440,Raga,SS,2022-12-21 04:21:36,8.4596,25.678,69.91,36,60,3.42
441,Bondo,CD,2022-12-21 04:21:36,3.8146,23.6866,69.51,83,89,1.83
442,Gawler,AU,2022-12-21 04:20:55,-34.6,138.7333,81.46,63,97,10.8
443,Dalvik,IS,2022-12-21 04:21:37,65.9702,-18.5286,28.33,89,100,24.92
444,Wattegama,LK,2022-12-21 04:21:37,6.7989,81.4808,79.12,78,100,5.77
445,Malangwa,NP,2022-12-21 04:21:37,26.8568,85.5581,69.28,53,9,5.14
446,Sai Buri,TH,2022-12-21 04:21:38,6.7013,101.6168,83.91,83,100,9.24
447,Punta De Piedra,VE,2022-12-21 04:21:38,7.6176,-71.4916,71.56,72,80,2.28
448,Belaya Gora,RU,2022-12-21 04:21:38,68.5333,146.4167,-6.75,99,100,2.44
449,Bibiani,GH,2022-12-21 04:21:39,6.4635,-2.3194,66.47,48,39,2.26
450,La Asuncion,VE,2022-12-21 04:21:39,11.0333,-63.8628,78.53,94,0,6.91
451,Altamirano,MX,2022-12-21 04:21:39,16.8833,-92.15,53.53,99,47,1.48
452,Charagua,BO,2022-12-21 04:21:39,-19.8,-63.2167,70.9,65,34,4.88
453,Urucara,BR,2022-12-21 04:21:40,-2.5364,-57.76,73.22,95,100,0.36
454,Hoquiam,US,2022-12-21 04:21:40,46.9809,-123.8893,39.0,70,75,8.05
455,Imeni Poliny Osipenko,RU,2022-12-21 04:21:40,52.4201,136.4853,-10.68,92,99,3.78
456,Lianzhou,CN,2022-12-21 04:21:41,24.7811,112.3825,60.39,27,0,7.63
457,Irati,BR,2022-12-21 04:21:41,-25.4672,-50.6511,55.15,99,44,2.53
458,Pinotepa Nacional,MX,2022-12-21 04:22:41,16.3167,-98.0167,70.9,80,0,2.64
459,Nioro,GM,2022-12-21 04:22:42,13.35,-15.75,70.9,17,0,6.69
460,Byron Bay,AU,2022-12-21 04:22:42,-28.65,153.6167,75.94,60,65,9.35
461,Pokhara,NP,2022-12-21 04:22:28,28.2333,83.9833,64.06,48,1,3.87
462,Belaya Kholunitsa,RU,2022-12-21 04:22:42,58.84,50.8528,-19.08,100,97,1.74
463,Tarauaca,BR,2022-12-21 04:22:43,-8.1614,-70.7656,70.86,99,100,1.3
464,Pacific Grove,US,2022-12-21 04:22:43,36.6177,-121.9166,49.82,89,0,3.44
465,Tres Arroyos,AR,2022-12-21 04:22:43,-38.3739,-60.2798,71.78,48,73,18.45
466,Alyangula,AU,2022-12-21 04:22:39,-13.8483,136.4192,79.77,88,100,12.75
467,Gari,RU,2022-12-21 04:22:44,59.4307,62.3497,-0.33,94,78,8.39
468,Carlsbad,US,2022-12-21 04:22:25,33.1581,-117.3506,57.25,80,0,4.0
469,Tocopilla,CL,2022-12-21 04:22:44,-22.092,-70.1979,71.06,71,0,5.3
470,Miquelon,PM,2022-12-21 04:22:44,47.0975,-56.3814,33.8,70,55,22.1
471,Duku,NG,2022-12-21 04:22:45,11.2361,4.9073,67.77,25,69,8.01
472,Sao Jose Da Coroa Grande,BR,2022-12-21 04:22:18,-8.8978,-35.1478,76.62,77,18,3.33
473,Djenne,ML,2022-12-21 04:22:45,13.9061,-4.5533,71.89,14,100,10.38
474,Tecoanapa,MX,2022-12-21 04:22:45,16.5167,-98.75,74.86,80,0,3.78
475,Chokurdakh,RU,2022-12-21 04:21:14,70.6333,147.9167,-9.47,99,69,4.14
476,Amet,IN,2022-12-21 04:22:46,25.3,73.9333,67.01,24,64,4.7
477,Evensk,RU,2022-12-21 04:22:46,61.95,159.2333,32.47,62,100,42.59
478,Sabang,ID,2022-12-21 04:22:47,5.8933,95.3214,81.3,78,99,15.86
479,Mudanya,TR,2022-12-21 04:21:15,40.3753,28.8822,38.97,73,3,5.53
480,Goderich,CA,2022-12-21 04:20:23,43.7501,-81.7165,33.91,80,22,13.8
481,Aasiaat,GL,2022-12-21 04:22:47,68.7098,-52.8699,2.61,78,29,5.08
482,Rincon,US,2022-12-21 04:22:47,32.296,-81.2354,44.85,87,100,12.66
483,Mantua,IT,2022-12-21 04:22:48,45.1667,10.7833,42.04,91,100,1.99
484,Tucuma,BR,2022-12-21 04:22:48,-0.1833,-50.05,74.53,93,99,4.47
485,Nimbahera,IN,2022-12-21 04:22:48,24.6167,74.6833,68.59,37,38,4.7
486,Panaba,MX,2022-12-21 04:22:49,21.2833,-88.2667,70.9,92,67,4.36
487,Nawa,IN,2022-12-21 04:22:49,27.0167,75.0,62.85,26,0,5.06
488,Tarakan,ID,2022-12-21 04:19:56,3.3,117.6333,85.5,74,20,3.44
489,Riviere-Au-Renard,CA,2022-12-21 04:22:49,48.9957,-64.3971,26.89,82,99,4.92
490,Kismayo,SO,2022-12-21 04:19:59,-0.3582,42.5454,79.57,78,93,14.76
491,Mamit,IN,2022-12-21 04:22:50,23.9333,92.4833,68.83,68,20,3.44
492,Pershotravneve,UA,2022-12-21 04:22:50,51.3929,28.8684,32.25,90,100,6.02
493,Mildura,AU,2022-12-21 04:20:59,-34.2,142.15,77.07,50,100,5.57
494,Port-Cartier,CA,2022-12-21 04:22:50,50.0334,-66.8654,28.08,92,95,4.9
495,Corinto,GR,2022-12-21 04:22:51,37.9407,22.9573,42.42,77,7,4.21
496,West Bay,KY,2022-12-21 04:22:51,19.3667,-81.4167,79.0,86,1,1.01
497,Cubuk,TR,2022-12-21 04:22:51,40.2386,33.0322,30.76,80,40,6.91
498,Havelock,US,2022-12-21 04:22:52,34.8791,-76.9013,42.75,72,40,9.22
499,Los Llanos De Aridane,ES,2022-12-21 04:22:52,28.6585,-17.9182,60.55,61,0,8.05
500,Okitipupa,NG,2022-12-21 04:22:52,6.5047,4.7839,69.58,93,54,2.93
501,Aklavik,CA,2022-12-21 04:22:53,68.2191,-135.0107,-3.87,89,99,13.24
502,Prieska,ZA,2022-12-21 04:22:53,-29.6641,22.7474,65.39,52,0,14.36
503,Luena,AO,2022-12-21 04:23:53,-11.7833,19.9167,62.46,96,99,3.98
504,Kushiro,JP,2022-12-21 04:23:54,42.975,144.3747,34.75,47,75,3.44
505,Bail Hongal,IN,2022-12-21 04:23:54,15.8167,74.8667,72.64,57,100,9.4
506,Pacasmayo,PE,2022-12-21 04:23:54,-7.4006,-79.5714,69.84,81,84,9.06
507,San Quintin,MX,2022-12-21 04:23:55,30.4833,-115.95,56.98,68,0,8.66
508,Zaton,RU,2022-12-21 04:23:55,53.2936,83.8072,18.99,67,0,6.71
509,Camapua,BR,2022-12-21 04:23:55,-19.5314,-54.0439,71.6,82,32,2.46
510,Siva,EG,2022-12-21 04:23:56,29.2041,25.5195,55.71,79,6,7.94
511,Pangai,TO,2022-12-21 04:23:56,-19.8,-174.35,84.31,70,20,10.36
512,Artyshta,RU,2022-12-21 04:23:56,54.1222,86.2909,18.09,84,54,8.79
513,Gorontalo,ID,2022-12-21 04:23:56,0.5412,123.0595,88.03,61,100,3.74
514,Northam,GB,2022-12-21 04:23:57,51.0333,-4.2167,48.38,96,94,17.78
515,San Fernando,PH,2022-12-21 04:23:57,15.0286,120.6898,89.33,54,91,5.82
516,Lima,PE,2022-12-21 04:21:37,-12.0432,-77.0282,71.91,79,40,16.11
517,Hovd,MN,2022-12-21 04:23:57,48.0056,91.6419,7.38,81,11,1.21
518,Shaunavon,CA,2022-12-21 04:22:17,49.6501,-108.4181,-18.62,98,100,6.13
519,Alugan,PH,2022-12-21 04:23:58,12.2188,125.4808,79.5,85,100,9.69
520,Pringsewu,ID,2022-12-21 04:23:58,-5.3582,104.9744,86.14,69,68,1.52
521,Puerto El Triunfo,SV,2022-12-21 04:23:58,13.2833,-88.55,75.07,75,0,4.65
522,Surt,LY,2022-12-21 04:19:11,31.2089,16.5887,60.89,80,76,5.57
523,Pokrovsk,UA,2022-12-21 04:23:59,48.282,37.1758,29.46,54,100,8.99
524,Ixtapa,MX,2022-12-21 04:23:59,20.7,-105.2,71.22,88,0,3.44
525,Chapais,CA,2022-12-21 04:20:31,49.7834,-74.8492,19.18,94,100,7.38
526,Sokoni,TZ,2022-12-21 04:24:00,-6.4333,39.55,80.76,78,96,13.13
527,Caravelas,BR,2022-12-21 04:19:27,-17.7125,-39.2481,74.73,92,96,9.19
528,Le Port,RE,2022-12-21 04:24:00,-20.9373,55.2919,82.4,62,99,8.63
529,Alpinopolis,BR,2022-12-21 04:24:00,-20.8636,-46.3881,62.56,97,6,1.74
530,Ngunguru,NZ,2022-12-21 04:24:01,-35.6167,174.5,69.94,71,14,12.19
531,Malindi,KE,2022-12-21 04:24:01,-3.2175,40.1191,77.16,83,20,0.0
532,Cocoa Beach,US,2022-12-21 04:24:01,28.32,-80.6076,67.05,87,100,13.13
533,Arcata,US,2022-12-21 04:20:37,40.8665,-124.0828,52.41,93,100,0.0
534,Vila Franca Do Campo,PT,2022-12-21 04:24:02,37.7167,-25.4333,67.19,96,99,13.35
535,Launceston,AU,2022-12-21 04:24:02,-41.45,147.1667,71.62,49,75,6.91
536,Kysyl-Syr,RU,2022-12-21 04:24:03,63.8986,122.7617,-36.27,99,100,1.99
537,Sande,DE,2022-12-21 04:24:03,53.5049,8.0142,46.22,95,78,6.69
538,Shimanovsk,RU,2022-12-21 04:24:04,52.0,127.7,-12.15,88,100,4.56
539,Kollam,IN,2022-12-21 04:24:04,8.8833,76.6,81.81,67,88,7.99
540,Vardo,NO,2022-12-21 04:22:02,70.3705,31.1107,26.58,74,20,13.8
541,Rondonopolis,BR,2022-12-21 04:24:05,-16.4708,-54.6356,73.33,90,86,0.96
542,Dashitou,CN,2022-12-21 04:24:05,43.3067,128.5114,18.84,90,100,4.27
543,Qandala,SO,2022-12-21 04:24:06,11.472,49.8728,76.37,75,29,7.0
544,Pandan,PH,2022-12-21 04:24:06,14.0453,124.1694,81.54,72,55,6.02
545,Kangaatsiaq,GL,2022-12-21 04:24:07,68.3065,-53.4641,7.47,74,31,6.49
546,Broken Hill,AU,2022-12-21 04:24:07,-31.95,141.4333,83.17,39,93,12.01
547,Kennett,US,2022-12-21 04:21:50,36.2362,-90.0556,37.96,66,0,11.5
548,Ayan,RU,2022-12-21 04:24:08,56.45,138.1667,0.64,87,100,14.9
549,Vagur,FO,2022-12-21 04:24:08,61.4732,-6.8119,45.18,83,99,20.94
550,Altea,ES,2022-12-21 04:24:09,38.5989,-0.0514,62.69,67,41,8.08
551,Mgandu,TZ,2022-12-21 04:25:10,-5.95,34.1333,61.23,86,100,2.53
552,Mouzouras,GR,2022-12-21 04:25:11,35.5333,24.15,50.79,69,97,4.0
553,Siguiri,GN,2022-12-21 04:25:11,11.6667,-9.5,72.5,18,100,4.97
554,Lincoln,US,2022-12-21 04:21:25,40.8,-96.667,7.29,79,0,9.22
555,Praya,CV,2022-12-21 04:25:11,14.9215,-23.5087,73.94,78,0,18.41
556,Madimba,TZ,2022-12-21 04:25:12,-10.4,40.3333,80.2,80,100,7.45
557,Murray Bridge,AU,2022-12-21 04:25:12,-35.1167,139.2667,86.13,44,100,9.42
558,Pasighat,IN,2022-12-21 04:25:13,28.0667,95.3333,71.94,37,82,3.2
559,Port Hardy,CA,2022-12-21 04:25:13,50.6996,-127.4199,21.38,73,40,9.22
560,Vares,BA,2022-12-21 04:25:14,44.1644,18.3283,24.22,70,9,3.98
561,Canon City,US,2022-12-21 04:25:14,38.441,-105.2424,37.71,38,99,5.97
562,Thanh Hoa,VN,2022-12-21 04:25:15,19.8,105.7667,62.6,45,97,5.88
563,Capul,PH,2022-12-21 04:25:15,12.4237,124.1811,80.15,80,100,7.61
564,Japura,ID,2022-12-21 04:25:16,-0.3167,102.35,85.03,69,99,4.36
565,Maniitsoq,GL,2022-12-21 04:25:16,65.4167,-52.9,17.49,58,36,5.66
566,Garowe,SO,2022-12-21 04:25:17,8.4054,48.4845,70.18,76,60,10.89
567,Mnogovershinnyy,RU,2022-12-21 04:25:17,53.9353,139.9242,-2.94,88,100,6.85
568,Poum,NC,2022-12-21 04:25:17,-20.2333,164.0167,78.01,80,64,23.71
569,Seymchan,RU,2022-12-21 04:25:18,62.8833,152.4333,7.05,91,100,6.11
570,Wajima,JP,2022-12-21 04:25:18,37.4,136.9,41.68,93,75,1.14
571,Asau,RO,2022-12-21 04:25:19,46.4333,26.4,25.72,27,18,5.77
